temperature_celsius,wind_kph,precip_mm,humidity,cluster
28.0,15.8,0.0,70,2
27.3,10.8,0.0,71,1
26.9,15.5,0.0,81,2
26.3,12.6,0.0,84,2
26.6,13.3,0.0,82,2
27.0,16.2,0.0,79,2
26.6,12.2,0.0,80,2
28.0,13.0,0.0,74,1
27.2,17.3,0.0,74,2
25.9,10.1,0.0,85,0
24.8,22.7,0.7,93,2
24.6,12.6,1.2,97,0
26.2,7.2,0.5,89,0
26.3,11.2,0.1,75,1
23.9,9.4,0.3,80,0
25.3,7.2,1.8,91,0
22.7,11.2,0.0,91,0
25.4,9.7,0.6,83,0
25.2,3.6,0.0,91,0
23.9,24.8,0.8,82,2
24.1,15.1,4.5,97,2
24.5,7.9,0.0,84,0
25.9,3.6,0.0,90,0
24.6,5.0,0.0,96,0
23.3,6.5,0.0,92,0
24.4,5.4,0.0,83,0
25.0,6.8,0.1,94,0
23.3,7.2,0.2,89,0
27.0,9.0,1.1,94,0
24.4,6.1,0.3,93,0
24.6,6.1,3.3,90,0
22.7,7.6,0.0,93,0
26.3,4.0,2.7,88,0
25.4,3.6,9.2,91,4
25.3,4.3,1.1,91,0
26.0,4.3,2.4,91,0
24.8,3.6,0.0,91,0
25.5,5.0,2.8,90,0
21.8,8.6,0.0,95,0
23.2,6.8,3.1,93,0
25.0,6.8,0.0,94,0
27.0,22.0,1.8,94,2
27.4,3.6,4.7,86,0
27.7,6.8,0.0,86,0
28.4,4.3,0.0,81,0
27.0,9.0,0.1,94,0
22.8,14.4,0.0,82,2
26.1,5.4,2.1,88,0
28.4,5.0,0.4,77,0
27.3,6.8,0.3,82,0
8.9,5.0,0.0,69,3
27.6,6.5,1.0,84,0
27.2,3.6,0.0,81,0
27.1,3.6,0.0,80,0
27.2,5.4,0.0,82,0
25.7,4.7,3.6,89,0
27.6,3.6,0.4,81,0
27.0,22.0,4.1,94,2
22.4,3.6,0.0,96,0
27.9,4.0,0.0,81,0
27.1,6.1,0.0,84,0
26.2,4.3,0.0,83,0
26.8,5.0,3.4,88,0
27.0,4.7,3.3,88,0
26.7,3.6,2.1,88,0
26.2,3.6,0.0,88,0
26.6,3.6,3.1,88,0
26.9,6.8,0.5,89,0
29.0,3.6,0.1,75,1
25.5,4.0,0.0,75,0
28.6,7.6,0.0,72,1
29.0,3.6,1.0,75,1
28.5,6.8,0.0,64,1
26.1,6.5,0.0,72,1
29.0,3.6,0.3,75,1
25.9,5.4,0.0,80,0
27.5,6.5,0.0,72,1
26.8,6.5,0.0,77,0
28.5,7.2,0.3,67,1
27.2,9.7,0.0,64,1
29.0,3.6,0.0,75,1
27.5,9.7,0.0,61,1
28.1,9.4,0.0,65,1
28.8,7.6,0.0,67,1
28.1,4.7,0.3,69,1
25.7,3.6,0.0,76,0
25.0,4.7,0.0,71,1
26.0,6.8,0.4,84,0
27.9,29.2,0.0,84,2
22.2,8.3,0.0,93,0
25.1,8.3,0.2,80,0
3.5,10.1,0.0,80,3
27.5,5.0,0.0,88,0
26.0,4.0,3.3,100,0
27.9,5.0,2.6,86,0
25.3,4.3,4.4,96,0
25.4,5.0,1.6,93,0
23.8,3.6,4.4,97,0
26.3,6.1,0.2,84,0
27.0,5.8,0.1,79,0
20.8,11.9,0.0,61,1
23.1,3.6,0.0,97,0
26.4,5.0,0.0,87,0
27.6,7.6,0.0,80,0
26.3,4.0,0.0,89,0
26.3,5.0,0.0,89,0
24.5,14.0,6.1,96,4
26.9,16.2,0.0,76,2
26.7,14.4,0.1,79,2
23.9,5.8,6.5,90,4
22.1,3.6,0.0,99,0
21.2,3.6,4.9,97,0
20.7,3.6,4.1,99,0
25.2,6.1,1.6,87,0
20.1,4.3,0.4,83,0
18.0,3.6,0.0,81,0
28.0,6.8,0.3,94,0
20.0,3.6,0.0,94,0
20.0,4.3,0.4,95,0
25.0,4.7,0.4,78,0
20.7,6.5,2.2,96,0
16.8,3.6,0.0,89,0
23.7,3.6,0.0,83,0
27.1,6.5,1.3,94,0
18.2,3.6,0.1,87,0
25.6,6.5,1.1,97,0
24.1,3.6,4.4,96,0
21.0,19.1,0.1,88,2
22.3,7.6,7.3,97,4
24.2,11.5,1.9,95,0
22.4,4.7,2.4,98,0
23.8,4.3,10.5,99,4
23.1,7.2,0.0,98,0
23.1,6.5,0.0,90,0
26.5,9.4,0.0,80,0
21.9,4.7,6.4,98,4
26.5,11.5,0.0,79,0
24.0,11.2,2.2,94,0
24.0,5.0,0.0,71,0
22.8,16.9,0.0,89,2
23.8,11.5,0.6,95,0
23.6,10.1,0.0,95,0
23.8,4.7,0.0,91,0
23.0,7.2,0.0,95,0
20.0,9.4,0.0,71,0
20.0,7.6,0.7,80,0
22.1,6.1,0.0,79,0
-2.4,3.6,0.0,82,3
23.6,5.8,0.2,79,0
23.3,8.6,0.0,78,0
15.4,8.6,0.0,89,3
16.3,11.2,0.0,80,3
9.6,5.8,2.4,89,3
7.7,3.6,0.6,82,3
22.7,6.5,0.0,92,0
23.9,5.4,9.4,92,4
22.8,3.6,0.0,97,0
25.4,3.6,2.6,83,0
24.0,6.8,1.2,94,0
25.3,7.6,4.4,85,0
24.0,3.6,8.9,94,4
21.7,12.2,0.1,89,0
23.0,6.8,0.0,94,0
23.4,3.6,0.0,95,0
23.0,19.1,0.0,94,2
27.0,6.8,5.6,84,4
23.0,6.8,0.6,94,0
27.5,24.5,4.3,81,2
26.0,6.8,1.7,100,0
26.2,9.0,0.0,93,0
26.8,5.0,2.5,89,0
28.0,6.8,0.1,94,0
28.1,6.1,0.3,82,0
20.0,10.8,0.0,62,1
28.0,4.7,0.3,69,1
25.7,10.1,6.0,96,4
25.9,8.3,0.2,94,0
25.6,7.6,0.0,91,0
24.5,5.0,0.0,93,0
26.9,6.5,0.5,73,1
24.9,7.2,0.0,61,1
24.2,7.2,0.0,61,1
25.4,3.6,0.0,77,0
27.0,6.1,0.0,94,0
25.1,5.0,0.0,74,0
25.7,6.5,0.0,72,1
26.4,8.6,0.0,68,1
26.2,7.9,0.0,65,1
24.9,4.7,0.0,76,0
25.7,5.0,0.0,72,1
26.3,8.3,0.0,63,1
25.7,6.1,0.0,68,1
25.0,5.0,0.0,74,0
26.4,7.6,0.0,65,1
27.4,10.1,0.0,56,1
25.8,6.8,0.0,70,1
20.9,11.9,0.0,90,0
20.9,13.0,0.1,91,0
22.5,11.5,0.2,90,0
19.3,7.9,0.0,97,0
20.7,19.8,0.0,91,2
21.0,13.0,0.0,95,0
23.1,13.7,0.0,89,2
21.0,19.1,0.0,88,2
21.0,14.4,0.0,93,2
21.6,15.5,0.6,92,2
22.9,16.9,0.0,90,2
21.6,19.1,0.0,94,2
24.0,3.6,1.5,94,0
22.3,14.0,1.2,88,2
20.0,11.5,0.1,96,0
19.5,7.6,0.0,97,0
23.3,15.5,0.2,85,2
21.0,15.1,0.0,94,2
20.4,14.4,0.0,90,2
18.9,7.6,0.0,97,0
22.5,20.5,0.6,90,2
23.3,15.8,0.0,83,2
23.2,10.4,0.3,83,0
22.5,14.0,0.0,88,2
24.5,15.1,4.5,82,2
24.0,15.5,5.9,79,4
20.3,7.9,0.0,98,0
24.4,7.6,1.4,92,0
25.7,21.2,0.1,73,2
24.1,14.4,0.0,82,2
25.7,14.8,0.0,76,2
23.7,12.2,0.0,87,0
25.7,21.6,0.0,69,2
20.1,6.8,0.0,96,0
20.4,10.4,0.0,95,0
26.4,17.6,0.0,68,2
24.1,29.2,0.0,83,2
25.8,10.4,0.2,83,0
26.0,4.0,0.0,94,0
23.3,24.1,0.0,78,2
25.6,21.2,0.0,71,2
24.1,7.9,0.0,96,0
23.2,16.6,0.0,77,2
24.2,14.8,0.0,74,2
26.3,9.4,0.0,82,0
23.6,3.6,0.0,97,0
21.5,4.0,4.3,94,0
23.3,6.8,0.0,96,0
24.8,7.6,1.3,96,0
25.6,9.7,3.0,95,0
23.7,6.1,0.0,95,0
25.0,5.0,0.2,91,0
26.4,6.1,0.0,85,0
25.0,6.1,0.2,92,0
23.6,8.6,0.0,95,0
25.6,5.8,0.0,92,0
23.2,8.3,0.0,95,0
23.4,3.6,0.0,98,0
23.6,4.0,0.7,94,0
28.4,10.1,0.0,59,1
27.6,23.4,0.0,65,2
26.8,9.7,0.0,66,1
28.2,10.4,0.0,49,1
29.0,3.6,0.0,42,1
27.3,19.4,0.0,65,2
28.3,10.8,0.0,48,1
29.2,16.6,0.0,47,1
29.2,10.8,0.0,52,1
31.1,11.5,0.0,37,1
24.9,12.2,0.3,70,1
25.7,10.4,0.0,62,1
27.6,5.4,0.4,66,1
26.4,5.8,1.6,73,0
26.0,3.6,0.1,84,0
25.9,9.0,2.7,77,0
27.8,7.2,0.0,52,1
24.5,7.6,0.0,65,1
26.8,3.6,0.0,59,1
28.4,10.8,0.0,69,1
26.0,9.0,0.0,63,1
25.5,13.3,0.0,65,1
27.3,9.4,0.0,62,1
26.7,7.2,0.0,59,1
26.2,14.4,0.0,75,2
25.5,9.7,0.1,76,0
27.7,26.3,0.0,75,2
26.7,11.2,0.0,71,1
26.4,11.5,0.2,75,1
22.6,5.0,0.0,91,0
25.4,7.2,0.0,75,0
23.0,4.0,0.2,78,0
25.6,18.7,0.0,71,2
22.9,15.1,0.0,79,2
23.1,6.5,0.0,89,0
25.4,7.6,3.7,89,0
26.6,9.7,2.6,84,0
27.5,9.7,0.3,78,0
26.8,8.6,0.0,70,1
26.4,7.9,2.6,85,0
26.9,3.6,0.2,80,0
26.6,6.8,1.3,84,0
27.4,8.6,0.0,73,1
26.7,8.3,1.8,82,0
26.1,3.6,1.2,85,0
25.7,8.3,2.5,88,0
26.5,7.2,1.4,85,0
28.0,8.3,0.0,70,1
27.6,11.5,0.0,74,1
26.4,6.8,0.0,79,0
26.4,10.4,0.0,94,0
26.8,7.6,0.0,80,0
26.6,9.7,0.0,78,0
25.0,6.5,3.0,90,0
27.1,9.7,0.0,78,0
27.1,9.0,0.0,78,0
25.7,9.4,2.5,85,0
26.4,7.2,0.7,86,0
28.0,6.1,0.1,74,1
27.0,5.8,0.0,84,0
25.9,8.6,0.6,81,0
25.6,5.0,0.8,89,0
23.7,3.6,0.0,96,0
26.1,9.0,0.0,80,0
26.1,13.3,2.2,76,2
25.3,11.9,0.0,80,0
26.7,14.4,0.3,79,2
26.1,9.7,0.5,83,0
25.7,9.4,1.1,80,0
27.1,7.9,0.0,83,0
28.0,6.1,1.1,74,1
25.6,22.7,7.7,90,4
26.8,4.3,0.0,84,0
28.0,6.1,0.4,74,1
26.6,6.5,0.8,85,0
25.7,6.1,1.3,89,0
29.0,3.6,0.2,75,1
26.0,3.6,0.0,83,0
25.8,4.3,0.0,74,0
27.7,16.2,0.5,70,2
27.8,13.0,0.0,74,1
26.4,10.8,0.0,80,0
27.0,16.9,0.8,84,2
26.9,16.2,1.0,76,2
27.0,16.9,0.1,84,2
23.5,14.0,3.7,91,2
26.9,8.6,3.1,85,0
26.0,9.4,1.0,84,0
24.6,13.7,5.8,92,4
25.6,19.1,2.6,88,2
24.1,16.2,6.5,96,4
25.8,6.5,1.3,87,0
23.6,10.1,0.0,77,0
24.6,12.2,0.0,82,0
27.6,4.3,0.0,72,1
25.0,8.3,1.2,85,0
26.5,11.9,0.0,81,0
27.4,10.1,0.0,72,1
24.7,12.6,0.0,74,2
26.0,13.3,0.0,81,2
22.8,23.8,1.9,90,2
24.8,5.4,0.6,89,0
23.5,13.0,6.0,91,4
23.4,13.0,0.2,90,2
22.5,21.2,4.7,92,2
24.1,22.0,0.3,85,2
24.7,9.0,0.0,84,0
23.8,11.9,0.0,87,0
23.6,12.6,0.0,90,0
24.5,6.5,0.7,91,0
23.9,12.2,1.3,93,0
23.4,10.4,6.4,93,4
23.8,16.9,0.3,86,2
24.0,22.0,0.0,100,2
24.0,22.0,0.2,100,2
22.3,9.0,0.0,93,0
24.4,4.7,0.5,86,0
26.5,11.9,2.8,94,0
26.5,6.1,1.0,92,0
23.9,9.7,0.7,82,0
20.2,4.0,0.0,95,0
25.4,9.0,5.7,96,4
29.0,3.6,0.9,75,1
24.8,9.0,0.2,80,0
22.7,13.7,0.7,88,2
24.9,10.8,0.0,81,0
23.4,16.2,0.7,95,2
24.0,15.8,0.5,95,2
22.3,6.1,0.0,92,0
23.1,4.0,0.0,95,0
24.1,4.7,0.3,94,0
23.4,11.5,0.1,96,0
24.0,8.3,0.0,92,0
24.3,12.6,0.2,94,0
23.9,15.5,0.9,96,2
23.2,10.1,0.2,97,0
25.9,7.9,1.1,87,0
25.0,5.8,0.0,95,0
23.7,3.6,0.2,96,0
23.3,15.5,4.8,97,2
26.1,7.9,0.7,85,0
23.0,10.8,0.7,98,0
22.5,6.5,1.1,96,0
24.3,5.4,1.0,96,0
23.5,11.5,0.5,95,0
23.4,7.9,0.0,86,0
24.5,14.4,0.2,96,2
23.2,14.0,0.7,94,2
23.4,11.2,0.6,98,0
23.4,9.0,0.0,89,0
25.6,4.7,0.1,79,0
27.5,3.6,0.0,64,1
26.5,11.5,0.0,64,1
24.1,7.6,0.0,87,0
22.5,6.1,0.1,96,0
24.0,11.2,1.3,96,0
23.6,7.2,0.9,93,0
26.2,7.2,0.0,67,1
24.4,7.6,0.2,90,0
22.5,6.5,1.3,98,0
26.0,6.1,0.4,94,0
24.6,7.9,0.4,88,0
24.6,9.4,1.5,90,0
23.7,14.0,0.0,95,2
25.4,4.0,0.0,66,1
23.2,4.0,0.6,97,0
23.3,13.3,0.3,96,2
23.5,8.6,0.3,88,0
24.9,7.9,0.4,88,0
23.3,9.7,0.7,94,0
23.7,7.2,0.2,92,0
23.8,6.1,0.5,89,0
25.9,23.0,0.0,86,2
18.6,10.1,0.0,80,0
27.0,4.0,0.5,85,0
15.2,12.6,0.0,64,3
24.2,9.7,0.6,94,0
15.7,9.4,0.0,60,3
17.6,9.0,0.0,66,3
24.7,4.7,0.0,64,1
14.4,3.6,0.0,57,3
9.7,4.7,0.0,71,3
2.5,6.8,0.1,57,3
13.1,3.6,0.0,65,3
15.8,10.4,0.0,69,3
14.4,3.6,0.0,65,3
18.0,9.4,0.0,69,3
25.3,10.4,0.4,87,0
13.1,9.0,0.0,69,3
24.5,5.4,0.0,65,1
24.5,7.2,0.0,70,1
9.7,7.6,0.0,54,3
11.5,5.0,0.0,74,3
25.7,14.0,1.8,90,2
27.0,24.5,0.0,83,2
27.8,21.6,0.2,70,2
24.9,3.6,0.0,70,1
28.9,9.7,0.1,71,1
25.0,3.6,0.6,94,0
28.0,26.3,0.0,70,2
27.5,11.5,0.2,70,1
25.5,20.9,0.1,80,2
26.4,22.3,0.0,78,2
27.7,10.1,0.0,71,1
28.2,13.0,0.0,76,2
28.1,19.4,0.2,69,2
26.9,24.5,0.0,83,2
25.1,11.2,0.0,86,0
27.2,27.7,0.0,81,2
26.2,16.9,1.8,87,2
26.4,18.0,1.7,86,2
27.3,28.4,0.0,79,2
27.2,24.5,0.0,80,2
27.0,3.6,0.1,79,0
27.6,24.5,0.0,74,2
27.0,3.6,0.3,79,0
25.7,14.4,1.6,90,2
26.4,16.2,0.6,88,2
25.2,10.1,0.1,91,0
27.2,6.5,0.2,83,0
28.2,7.9,0.0,72,1
25.1,11.2,0.2,78,0
26.0,6.8,0.3,88,0
23.9,20.9,0.0,79,2
25.7,9.0,0.3,86,0
25.8,3.6,0.1,88,0
24.4,28.4,0.0,75,2
25.2,7.6,0.0,90,0
26.5,12.2,0.0,73,1
25.5,8.3,0.0,90,0
24.9,4.7,0.0,96,0
23.6,8.3,0.0,91,0
24.3,9.7,0.2,89,0
23.6,7.9,0.0,92,0
28.0,4.0,0.1,84,0
24.9,8.6,0.1,90,0
24.9,9.0,0.0,90,0
22.6,6.5,0.0,94,0
27.7,7.6,0.2,85,0
26.6,7.6,0.0,87,0
25.1,5.4,0.1,90,0
25.6,7.2,0.0,91,0
24.8,7.9,0.1,93,0
25.6,8.6,0.0,90,0
22.5,7.6,0.1,94,0
24.4,8.3,0.2,89,0
29.0,3.6,0.1,94,0
27.7,9.0,0.1,84,0
27.9,9.4,1.1,84,0
27.9,9.7,0.8,86,0
28.0,4.0,0.6,84,0
22.9,24.8,0.1,83,2
28.1,6.8,0.0,81,0
27.2,8.3,0.5,87,0
27.8,8.3,0.2,81,0
28.0,9.7,0.3,83,0
26.4,10.8,0.2,72,1
27.5,10.4,0.1,69,1
27.9,7.2,0.0,83,0
27.3,8.6,0.4,84,0
28.0,8.6,0.3,86,0
29.0,3.6,0.3,94,0
24.2,3.6,0.1,95,0
27.7,7.6,0.5,86,0
27.7,8.3,0.2,84,0
26.0,7.6,0.0,86,0
28.0,7.9,0.0,81,0
28.3,7.9,0.0,81,0
28.2,7.9,0.0,82,0
26.8,6.5,0.1,83,0
24.2,6.5,0.0,72,0
26.0,6.5,0.0,66,1
23.8,5.4,0.0,74,0
28.0,6.8,0.0,74,1
23.3,4.7,0.0,74,0
24.4,6.8,0.0,74,0
23.6,6.5,0.0,73,0
26.2,7.2,0.0,62,1
25.5,7.9,0.0,68,1
26.9,9.0,0.0,61,1
25.8,8.3,0.0,67,1
26.3,6.8,0.0,62,1
25.6,4.7,0.0,69,1
24.1,4.7,0.0,70,1
23.9,7.2,0.0,70,1
26.9,17.6,0.9,81,2
27.8,18.0,0.0,81,2
22.9,10.8,0.0,91,0
26.2,7.6,0.0,75,1
8.9,9.0,0.0,85,3
26.3,4.3,1.2,92,0
26.0,6.1,1.0,100,0
27.0,13.7,0.2,88,2
25.4,3.6,3.2,96,0
24.2,4.7,0.6,95,0
23.7,3.6,0.4,98,0
25.4,5.4,0.7,90,0
26.4,3.6,0.1,73,1
19.4,10.1,0.1,80,0
20.7,3.6,0.1,97,0
25.4,3.6,1.3,93,0
26.3,4.3,0.7,89,0
25.2,5.0,1.2,95,0
24.7,6.8,1.1,93,0
27.3,27.4,0.1,80,2
27.0,29.2,0.0,78,2
25.1,10.8,1.3,88,0
21.3,4.0,0.0,93,0
20.5,4.7,0.0,96,0
21.3,3.6,0.2,95,0
26.4,15.1,0.7,83,2
20.6,3.6,0.0,88,0
18.1,3.6,0.0,92,0
26.0,9.0,0.5,94,0
18.7,3.6,0.0,97,0
19.7,3.6,0.0,94,0
22.7,5.0,0.3,88,0
20.6,6.5,0.4,96,0
17.5,3.6,0.0,95,0
22.1,3.6,0.6,93,0
25.1,6.1,0.4,94,0
18.0,3.6,0.0,95,0
25.1,5.8,0.8,97,0
25.1,4.3,0.9,97,0
24.3,3.6,0.4,97,0
22.1,6.8,0.2,98,0
25.0,11.2,0.6,93,0
22.7,4.3,0.1,98,0
23.9,4.7,0.5,99,0
23.4,6.8,0.0,96,0
23.4,7.9,0.0,89,0
27.3,4.3,0.1,79,0
22.0,9.7,0.2,98,0
25.4,7.6,0.0,76,0
24.4,8.6,0.3,94,0
23.4,7.2,0.0,70,1
22.3,23.4,0.0,85,2
24.5,6.8,0.3,94,0
24.3,9.0,0.2,95,0
24.0,6.8,0.1,92,0
23.6,9.4,0.2,95,0
20.3,9.0,0.0,69,0
22.2,6.5,0.0,53,1
23.0,8.3,0.0,60,1
-0.9,4.7,0.1,84,3
23.8,9.0,0.0,70,1
22.8,7.6,0.0,72,0
16.2,7.9,0.0,78,3
18.1,11.2,0.0,76,0
10.3,7.2,0.0,69,3
7.0,7.6,0.0,77,3
23.2,8.6,0.1,89,0
25.0,8.6,1.0,88,0
22.2,3.6,1.2,97,0
25.6,13.3,0.9,87,2
25.0,6.8,1.7,94,0
25.3,12.6,1.6,89,2
25.0,3.6,0.2,100,0
17.7,11.9,0.2,90,0
23.0,6.1,2.9,94,0
23.8,3.6,1.3,96,0
25.0,6.8,11.8,94,4
24.0,22.0,10.6,83,4
23.0,6.1,7.6,94,4
27.1,30.6,1.5,81,2
26.0,6.1,0.5,100,0
25.6,13.3,0.0,95,2
26.2,12.6,0.0,88,2
26.0,9.0,0.6,94,0
27.4,8.6,0.1,85,0
19.5,8.6,0.1,79,0
26.0,6.8,0.9,93,0
25.6,9.4,0.0,95,0
25.6,12.2,0.0,94,0
25.2,9.0,0.0,95,0
24.4,6.5,0.2,96,0
26.8,4.3,1.2,92,0
23.7,7.2,0.0,70,1
23.4,4.0,0.0,73,0
23.8,6.8,0.0,76,0
23.8,7.6,0.0,78,0
24.8,8.6,0.0,71,1
25.7,9.0,0.0,68,1
23.8,7.2,0.0,75,0
24.6,7.9,0.0,77,0
26.2,9.7,0.0,65,1
24.5,8.3,0.0,76,0
24.1,6.5,0.0,78,0
26.0,8.6,0.0,67,1
27.7,10.1,0.0,57,1
24.2,7.6,0.0,77,0
21.3,12.6,0.1,92,0
21.3,12.6,0.0,91,0
23.6,17.6,0.1,84,2
18.9,9.4,0.0,93,0
20.7,23.8,0.0,89,2
21.0,15.5,0.0,96,2
24.0,20.5,0.0,78,2
21.0,15.1,0.1,94,2
21.1,20.5,0.0,91,2
22.9,15.5,0.3,88,2
24.0,21.2,0.3,85,2
21.3,22.3,0.0,93,2
25.0,6.1,0.1,100,0
22.5,19.1,0.0,84,2
19.4,16.6,0.0,92,2
19.6,8.3,0.0,97,0
23.4,20.9,0.0,80,2
20.5,13.3,0.0,91,0
20.2,14.0,0.0,95,2
21.9,24.5,0.0,88,2
23.0,16.6,0.1,89,2
22.9,23.0,0.0,82,2
22.4,17.3,0.3,90,2
24.6,18.4,0.1,81,2
22.7,20.2,0.5,87,2
21.0,9.4,0.0,97,0
25.0,25.9,0.0,81,2
23.7,19.8,0.2,84,2
24.8,10.4,0.3,91,0
23.6,16.2,0.3,89,2
25.8,24.1,0.2,73,2
19.6,8.3,0.0,96,0
21.0,13.3,0.0,93,0
21.5,13.0,0.0,92,0
24.8,7.9,0.1,87,0
24.5,27.7,0.0,85,2
26.1,13.0,0.5,84,2
27.0,3.6,0.1,94,0
23.4,24.1,0.2,88,2
24.8,24.8,0.0,82,2
23.6,3.6,0.1,95,0
23.4,18.0,0.0,82,2
23.5,25.6,0.2,80,2
29.0,13.0,0.6,84,2
29.0,13.0,0.9,84,2
25.3,3.6,1.5,94,0
21.2,7.6,0.0,97,0
24.3,6.5,0.6,95,0
26.0,6.1,0.4,100,0
26.0,6.1,0.3,100,0
25.0,5.4,0.2,94,0
26.3,7.2,0.1,91,0
24.6,6.8,0.7,95,0
26.0,6.1,0.1,100,0
25.9,3.6,0.0,88,0
27.3,5.8,0.7,83,0
25.8,3.6,0.0,89,0
24.2,9.7,0.4,96,0
26.2,6.8,0.1,90,0
23.9,10.1,0.3,96,0
23.9,3.6,0.1,95,0
24.4,6.8,0.1,93,0
26.0,4.7,0.0,63,1
32.3,10.8,0.0,38,1
24.7,5.4,0.0,75,0
28.9,10.1,0.0,54,1
27.4,11.2,0.0,65,1
30.4,18.7,0.0,51,1
28.9,10.8,0.0,52,1
29.0,11.9,0.0,62,1
27.5,3.6,0.0,60,1
30.3,12.6,0.0,53,1
26.1,5.8,0.0,76,0
24.8,4.3,0.0,82,0
27.0,3.6,0.0,79,0
25.2,7.6,0.0,80,0
29.9,14.0,0.0,48,1
23.3,3.6,0.0,85,0
24.1,4.7,0.0,85,0
26.6,5.8,0.0,62,1
25.2,6.8,0.0,76,0
23.7,3.6,0.0,85,0
26.0,9.0,0.0,84,0
26.0,3.6,0.0,79,0
26.3,10.8,0.1,79,0
27.6,24.5,0.0,72,2
25.6,14.0,0.1,78,2
27.1,21.2,0.1,77,2
26.0,9.0,0.3,84,0
24.0,22.0,1.3,83,2
22.4,7.6,0.0,95,0
26.0,3.6,0.1,79,0
24.8,16.6,0.1,81,2
23.5,9.7,0.2,85,0
23.7,8.3,0.1,92,0
26.2,9.4,0.0,56,1
26.3,8.6,0.0,58,1
27.1,7.2,0.0,56,1
26.3,5.0,0.4,76,0
26.2,3.6,0.0,57,1
25.5,5.0,0.5,80,0
25.6,4.3,0.0,59,1
26.4,7.2,0.0,62,1
26.7,4.0,0.0,61,1
25.0,9.0,0.0,63,1
26.7,9.4,0.0,56,1
26.8,5.4,0.0,61,1
27.3,10.8,0.0,56,1
25.2,7.2,0.6,84,0
25.7,10.4,0.5,95,0
26.3,8.6,0.0,65,1
26.6,5.8,0.0,64,1
26.1,3.6,0.0,68,1
28.0,8.6,0.0,57,1
28.1,8.6,0.1,57,1
25.9,7.6,0.3,87,0
26.8,9.7,0.1,87,0
25.1,7.6,0.0,71,1
27.5,7.6,0.0,78,0
25.6,6.8,0.4,89,0
27.7,8.3,0.3,84,0
24.2,5.0,0.7,95,0
26.8,3.6,0.8,84,0
25.3,6.5,0.4,86,0
24.9,5.0,1.0,88,0
25.6,7.2,0.5,85,0
27.0,7.2,0.7,85,0
26.4,6.1,0.5,83,0
27.6,6.1,0.1,82,0
26.0,3.6,0.9,89,0
24.7,13.7,1.7,92,2
27.1,10.1,0.2,77,1
26.0,3.6,0.6,89,0
23.1,5.8,0.0,73,0
28.2,8.3,0.0,77,1
25.1,9.7,0.9,88,0
23.7,9.4,0.0,70,1
28.0,6.1,0.6,84,0
24.0,8.6,0.0,78,0
26.2,9.7,0.0,63,1
27.7,8.6,0.0,59,1
26.9,28.8,0.0,80,2
26.0,9.0,0.1,84,0
28.0,13.0,0.5,84,2
27.4,28.4,0.2,80,2
28.0,13.0,0.1,84,2
24.4,14.0,0.5,88,2
26.5,7.2,0.4,86,0
27.0,7.6,0.6,85,0
25.4,9.0,2.2,91,0
24.2,14.4,0.2,96,2
27.8,8.6,0.1,80,0
24.2,7.2,0.4,86,0
24.0,16.6,0.1,88,2
24.0,22.0,5.5,83,4
24.1,14.0,0.2,89,2
25.7,3.6,0.0,64,1
24.5,7.6,0.1,86,0
27.6,3.6,0.1,64,1
26.3,4.3,0.0,80,0
22.5,6.5,1.1,95,0
25.0,5.8,0.1,76,0
24.2,7.6,0.6,94,0
23.6,12.2,0.4,94,0
23.4,11.5,0.7,93,0
23.1,13.3,0.4,93,2
24.9,13.3,0.1,83,2
24.4,8.6,0.8,91,0
23.6,14.8,0.7,92,2
23.5,11.5,0.7,94,0
24.2,8.6,0.5,94,0
24.7,5.4,0.1,89,0
24.0,10.8,0.2,91,0
24.5,13.0,0.1,87,2
23.0,19.1,0.0,100,2
23.0,19.1,0.1,100,2
23.3,17.3,0.0,85,2
24.2,5.0,0.1,82,0
26.0,9.7,0.7,94,0
25.3,5.4,1.2,93,0
18.7,3.6,0.0,94,0
25.4,8.6,0.8,96,0
26.2,10.1,0.2,76,0
23.1,11.9,0.2,89,0
21.9,7.6,0.5,93,0
23.3,15.8,3.6,97,2
23.8,14.4,1.2,96,2
22.6,5.0,0.5,98,0
23.9,7.2,0.2,98,0
23.5,11.9,2.4,97,0
23.8,4.3,0.5,95,0
24.5,4.7,0.2,92,0
24.9,7.9,0.6,90,0
22.9,18.7,2.1,98,2
25.1,8.3,0.0,89,0
25.0,3.6,0.7,97,0
23.8,6.5,0.5,98,0
23.4,13.7,4.3,98,2
25.1,8.6,0.0,91,0
22.8,18.0,0.3,98,2
23.1,18.7,0.3,95,2
24.5,9.4,0.2,96,0
23.4,10.1,0.3,96,0
23.4,6.8,0.5,96,0
24.8,8.6,0.6,94,0
23.1,13.3,3.9,97,2
22.9,18.4,6.5,98,4
23.3,9.0,1.5,96,0
25.6,6.1,0.9,88,0
27.8,6.5,0.3,81,0
28.0,11.2,0.2,77,1
24.0,14.0,0.4,93,2
22.2,5.0,0.3,97,0
24.2,7.9,0.2,96,0
22.8,3.6,0.2,96,0
27.2,6.1,0.1,83,0
24.4,5.8,0.2,94,0
22.9,17.6,0.2,97,2
27.0,6.1,0.7,94,0
23.7,7.6,0.0,92,0
24.4,14.8,1.6,94,2
23.5,11.2,2.7,98,0
27.3,3.6,0.0,75,1
22.7,3.6,0.2,97,0
23.0,19.8,4.3,98,2
24.4,3.6,0.1,93,0
25.8,9.4,0.2,90,0
